date,team,opponent,is_home,home_team,arena,city,capacity,lon,lat,distance,distance_km,distance_mi
2022-12-01,Montreal Canadiens,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,3022429.5669766082,3022.4,1878.1
2022-12-03,Montreal Canadiens,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,281894.74037509563,281.9,175.2
2022-12-05,Montreal Canadiens,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,818126.8676329333,818.1,508.4
2022-12-06,Montreal Canadiens,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2022-12-10,Montreal Canadiens,Los Angeles Kings,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,3679620.869371331,3679.6,2286.4
2022-12-12,Montreal Canadiens,Calgary Flames,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2022-12-14,Montreal Canadiens,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,185603.87610454514,185.6,115.3
2022-12-15,Montreal Canadiens,Anaheim Ducks,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,185603.87610454514,185.6,115.3
2022-12-17,Montreal Canadiens,Tampa Bay Lightning,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2022-12-19,Montreal Canadiens,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,3519217.3432803047,3519.2,2186.7
2022-12-21,Montreal Canadiens,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,936540.704891935,936.5,581.9
2022-12-23,Montreal Canadiens,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,1067285.124096814,1067.3,663.2
2022-12-25,Montreal Canadiens,none,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,2440327.817069189,2440.3,1516.4
2022-12-28,Montreal Canadiens,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,2105417.0727963555,2105.4,1308.2
2022-12-29,Montreal Canadiens,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,289619.9784625895,289.6,180
2022-12-31,Montreal Canadiens,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,1451388.3730150429,1451.4,901.9
2023-01-03,Montreal Canadiens,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,913211.5114358612,913.2,567.4
2023-01-05,Montreal Canadiens,New York Rangers,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,1518901.5896733045,1518.9,943.8
2023-01-07,Montreal Canadiens,St. Louis Blues,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-09,Montreal Canadiens,Seattle Kraken,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-12,Montreal Canadiens,Nashville Predators,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-14,Montreal Canadiens,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,532735.2206696817,532.7,331
2023-01-15,Montreal Canadiens,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,22964.611563847666,23,14.3
2023-01-17,Montreal Canadiens,Winnipeg Jets,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,529393.9910495922,529.4,329
2023-01-19,Montreal Canadiens,Florida Panthers,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-21,Montreal Canadiens,Toronto Maple Leafs,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-24,Montreal Canadiens,Boston Bruins,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-26,Montreal Canadiens,Detroit Red Wings,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-01-28,Montreal Canadiens,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,185603.87610454514,185.6,115.3
2023-01-31,Montreal Canadiens,Ottawa Senators,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,185603.87610454514,185.6,115.3
2023-02-04,Montreal Canadiens,none,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-02-11,Montreal Canadiens,New York Islanders,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-02-12,Montreal Canadiens,Edmonton Oilers,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-02-14,Montreal Canadiens,Chicago Blackhawks,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-02-16,Montreal Canadiens,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,1162793.616902472,1162.8,722.5
2023-02-18,Montreal Canadiens,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,874563.9640063735,874.6,543.4
2023-02-21,Montreal Canadiens,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,537830.9037775648,537.8,334.2
2023-02-24,Montreal Canadiens,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,125705.8044611412,125.7,78.1
2023-02-25,Montreal Canadiens,Ottawa Senators,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,636430.9509890076,636.4,395.5
2023-02-28,Montreal Canadiens,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,4071838.9679288585,4071.8,2530.1
2023-03-02,Montreal Canadiens,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,491976.0342482362,492,305.7
2023-03-03,Montreal Canadiens,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2023-03-05,Montreal Canadiens,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,354763.7199920004,354.8,220.4
2023-03-07,Montreal Canadiens,Carolina Hurricanes,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,3614217.733717039,3614.2,2245.8
2023-03-09,Montreal Canadiens,New York Rangers,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-03-11,Montreal Canadiens,New Jersey Devils,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-03-13,Montreal Canadiens,Colorado Avalanche,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-03-14,Montreal Canadiens,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,767854.3352062603,767.9,477.1
2023-03-16,Montreal Canadiens,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1590036.5701817835,1590,988
2023-03-18,Montreal Canadiens,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2023-03-21,Montreal Canadiens,Tampa Bay Lightning,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,2105417.0727963555,2105.4,1308.2
2023-03-23,Montreal Canadiens,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,402184.64069449913,402.2,249.9
2023-03-25,Montreal Canadiens,Columbus Blue Jackets,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,402184.64069449913,402.2,249.9
2023-03-27,Montreal Canadiens,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,514225.0241470111,514.2,319.5
2023-03-28,Montreal Canadiens,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,453027.2248854784,453,281.5
2023-03-30,Montreal Canadiens,Florida Panthers,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,636430.9509890076,636.4,395.5
2023-04-01,Montreal Canadiens,Carolina Hurricanes,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-04-04,Montreal Canadiens,Detroit Red Wings,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-04-06,Montreal Canadiens,Washington Capitals,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,0,0,0
2023-04-08,Montreal Canadiens,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,504626.11103514134,504.6,313.6
2023-04-12,Montreal Canadiens,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,568985.6118931795,569,353.6
2023-04-13,Montreal Canadiens,Boston Bruins,1,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,532735.2206696817,532.7,331
2022-10-06,Nashville Predators,none,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,NA,NA,NA
2022-10-07,Nashville Predators,San Jose Sharks,1,Nashville Predators,O2 Arena Czechia,"Nashville, Tennessee",17159,14.4937748,50.1047889,7728179.590493808,7728.2,4802.1
2022-10-08,Nashville Predators,San Jose Sharks,0,San Jose Sharks,O2 Arena Czechia,"San Jose, California",17562,14.4937748,50.1047889,0,0,0
2022-10-13,Nashville Predators,Dallas Stars,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,7728179.590493808,7728.2,4802.1
2022-10-15,Nashville Predators,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,993456.2867977842,993.5,617.3
2022-10-18,Nashville Predators,Los Angeles Kings,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,993456.2867977842,993.5,617.3
2022-10-20,Nashville Predators,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,537657.645144917,537.7,334.1
2022-10-22,Nashville Predators,Philadelphia Flyers,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,537657.645144917,537.7,334.1
2022-10-27,Nashville Predators,St. Louis Blues,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-10-29,Nashville Predators,Washington Capitals,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-01,Nashville Predators,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,2831311.1885750545,2831.3,1759.3
2022-11-03,Nashville Predators,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2022-11-05,Nashville Predators,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,674474.179510419,674.5,419.1
2022-11-08,Nashville Predators,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2022-11-10,Nashville Predators,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1643013.3435002319,1643,1020.9
2022-11-12,Nashville Predators,New York Rangers,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1646006.938236217,1646,1022.8
2022-11-15,Nashville Predators,Minnesota Wild,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-17,Nashville Predators,New York Islanders,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-19,Nashville Predators,Tampa Bay Lightning,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-21,Nashville Predators,Arizona Coyotes,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-23,Nashville Predators,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,759129.4484966923,759.1,471.7
2022-11-25,Nashville Predators,Colorado Avalanche,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,759129.4484966923,759.1,471.7
2022-11-26,Nashville Predators,Columbus Blue Jackets,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-11-29,Nashville Predators,Anaheim Ducks,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-12-01,Nashville Predators,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,1209848.0368665715,1209.8,751.8
2022-12-02,Nashville Predators,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,37623.177988894386,37.6,23.4
2022-12-08,Nashville Predators,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1630082.7381024463,1630.1,1012.9
2022-12-10,Nashville Predators,Ottawa Senators,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1001296.1122906564,1001.3,622.2
2022-12-12,Nashville Predators,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,408807.80942113686,408.8,254
2022-12-13,Nashville Predators,Edmonton Oilers,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,408807.80942113686,408.8,254
2022-12-15,Nashville Predators,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.14376240000001,49.8926443,1742270.815774823,1742.3,1082.6
2022-12-17,Nashville Predators,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1287014.56972819,1287,799.7
2022-12-19,Nashville Predators,Edmonton Oilers,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1646006.938236217,1646,1022.8
2022-12-21,Nashville Predators,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,641598.3174979269,641.6,398.7
2022-12-23,Nashville Predators,Colorado Avalanche,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,641598.3174979269,641.6,398.7
2022-12-25,Nashville Predators,none,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-12-27,Nashville Predators,Dallas Stars,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2022-12-30,Nashville Predators,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,2836269.313331287,2836.3,1762.4
2022-12-31,Nashville Predators,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,354763.7199920004,354.8,220.4
2023-01-03,Nashville Predators,Montreal Canadiens,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,2544179.911454432,2544.2,1580.9
2023-01-05,Nashville Predators,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,726624.0767838153,726.6,451.5
2023-01-06,Nashville Predators,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,375941.0258508837,375.9,233.6
2023-01-09,Nashville Predators,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,717994.1597189178,718,446.1
2023-01-11,Nashville Predators,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,330239.32592693914,330.2,205.2
2023-01-12,Nashville Predators,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,504626.11103514134,504.6,313.6
2023-01-14,Nashville Predators,Buffalo Sabres,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1518901.5896733045,1518.9,943.8
2023-01-16,Nashville Predators,Calgary Flames,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-01-19,Nashville Predators,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,408807.80942113686,408.8,254
2023-01-21,Nashville Predators,Los Angeles Kings,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,408807.80942113686,408.8,254
2023-01-24,Nashville Predators,Winnipeg Jets,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-01-26,Nashville Predators,New Jersey Devils,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-02-04,Nashville Predators,none,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-02-07,Nashville Predators,Vegas Golden Knights,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-02-11,Nashville Predators,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,1098579.1686478937,1098.6,682.6
2023-02-13,Nashville Predators,Arizona Coyotes,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1098579.1686478937,1098.6,682.6
2023-02-16,Nashville Predators,Boston Bruins,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-02-18,Nashville Predators,Florida Panthers,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,0,0,0
2023-02-19,Nashville Predators,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1113756.3354852085,1113.8,692.1
2023-02-21,Nashville Predators,Vancouver Canucks,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,1113756.3354852085,1113.8,692.1
2023-02-23,Nashville Predators,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,3117639.4203894143,3117.6,1937.2
2023-02-26,Nashville Predators,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,1003668.9325918,1003.7,623.7
2023-02-28,Nashville Predators,Pittsburgh Penguins,1,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,2312657.019765703,2312.7,1437
2023-03-02,Nashville Predators,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1270873.1981340484,1270.9,789.7
2023-03-04,Nashville Predators,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,1875055.1983176712,1875.1,1165.1
2023-03-06,Nashville Predators,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,2851594.6026604734,2851.6,1771.9
2023-03-09,Nashville Predators,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,1991911.149654823,1991.9,1237.7
